Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
1991-07-30,20.86,20.86,20.86,,,20.86,24.0,16.0
1991-07-31,20.83,20.91,20.83,,,20.91,1.0,16.0
1991-08-01,20.58,20.58,20.58,,,20.58,0.0,16.0
1991-08-02,20.6,20.6,20.5,,,20.57,111.0,80.0
1991-08-05,20.64,20.64,20.64,,,20.64,50.0,130.0
1991-08-06,20.54,20.54,20.54,,,20.54,0.0,130.0
1991-08-07,20.58,20.58,20.58,,,20.58,0.0,130.0
1991-08-08,20.55,20.55,20.55,,,20.55,5.0,130.0
1991-08-09,20.59,20.59,20.59,,,20.59,0.0,130.0
1991-08-12,20.68,20.68,20.68,,,20.68,0.0,130.0
1991-08-13,20.71,20.71,20.71,,,20.71,0.0,130.0
1991-08-14,20.7,20.7,20.7,,,20.7,0.0,130.0
1991-08-15,20.8,20.8,20.8,,,20.8,0.0,130.0
1991-08-16,20.52,20.52,20.52,,,20.52,0.0,130.0
1991-08-19,20.62,20.62,20.62,,,20.62,0.0,130.0
1991-08-20,20.68,20.91,20.59,,,20.59,511.0,630.0
1991-08-21,20.43,20.43,20.43,,,20.43,0.0,581.0
1991-08-22,20.69,20.69,20.69,,,20.69,0.0,581.0
1991-08-23,20.74,20.74,20.74,,,20.74,0.0,581.0
1991-08-26,20.82,20.82,20.82,,,20.82,0.0,581.0
1991-08-27,20.88,20.88,20.88,,,20.88,0.0,581.0
1991-08-28,20.75,20.75,20.75,,,20.75,0.0,581.0
1991-08-29,20.89,20.89,20.89,,,20.89,0.0,581.0
1991-08-30,20.96,20.96,20.96,,,20.96,0.0,581.0
1991-09-03,20.92,20.92,20.92,,,20.92,5.0,586.0
1991-09-04,20.85,20.85,20.77,,,20.77,50.0,586.0
1991-09-05,20.77,20.77,20.77,,,20.77,0.0,630.0
1991-09-06,20.79,20.79,20.79,,,20.79,0.0,630.0
1991-09-09,20.62,20.62,20.62,,,20.62,0.0,630.0
1991-09-10,20.66,20.66,20.66,,,20.66,0.0,630.0
1991-09-11,20.79,20.79,20.79,,,20.79,42.0,630.0
1991-09-12,20.66,20.66,20.66,,,20.66,0.0,630.0
1991-09-13,20.61,20.74,20.61,,,20.74,34.0,630.0
